Местное время в Нерое;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
26.04.2018 14:00;09.июн;692.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;10.0;;;;;;;
26.04.2018 20:00;08.янв;692.0;;;100;Штиль, безветрие;0;;;100%.;Туман или обрывки ледяного тумана. ;;;;10.июн;;;;;;10.0;;4.0;12;;;;
27.04.2018 2:00;02.сен;694.0;;;100;Штиль, безветрие;0;;;;Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ;;;;;;;;;;;;;;;;;
27.04.2018 8:00;01.апр;698.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;0.9;;;;;;;10.0;;2.0;12;;;;
27.04.2018 14:00;07.фев;697.0;;;52;Ветер, дующий с северо-запада;2;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
27.04.2018 20:00;7.0;696.0;;;36;Штиль, безветрие;0;;;70 – 80%.; ;;;;10.июл;;;;;;50.0;;Следы осадков;12;;;;
28.04.2018 2:00;01.авг;698.0;;;87;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
28.04.2018 8:00;-0.9;698.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-1.3;;;;;;;10.0;;0.2;12;;;;
28.04.2018 14:00;05.апр;696.0;;;40;Ветер, дующий с севера;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
28.04.2018 20:00;03.фев;695.0;;;53;Штиль, безветрие;0;;;70 – 80%.; ;;;;8.0;;;;;;50.0;;Следы осадков;12;;;;
29.04.2018 2:00;-3.4;696.0;;;90;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;;;;;;;;
29.04.2018 8:00;-2.4;697.0;;;89;Штиль, безветрие;0;;;40%.; ;;;-6.8;;;;;;;50.0;;Осадков нет;12;;;;
29.04.2018 14:00;07.авг;696.0;;;34;Ветер, дующий с севера;2;;;90  или более, но не 100%; ;;;;;;;;;;50.0;;;;;;;
29.04.2018 20:00;06.май;695.0;;;37;Штиль, безветрие;0;;;20–30%.; ;;;;11.май;;;;;;50.0;;Осадков нет;12;;;;
30.04.2018 2:00;-4.8;696.0;;;88;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
30.04.2018 8:00;-4.2;697.0;;;84;Штиль, безветрие;0;;;100%.; ;;;-7.6;;;;;;;50.0;;Осадков нет;12;;;;
30.04.2018 14:00;13.авг;695.0;;;20;Ветер, дующий с юго-востока;2;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
30.04.2018 20:00;11.апр;692.0;;;19;Ветер, дующий с юго-запада;2;;;Облаков нет.; ;;;;16.апр;;;;;;50.0;;Осадков нет;12;;;;
01.05.2018 2:00;-3.2;692.0;;;81;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
01.05.2018 8:00;-2.8;691.0;;;86;Штиль, безветрие;0;;;70 – 80%.; ;;;-6.7;;;;;;;50.0;;Осадков нет;12;;;;
01.05.2018 14:00;22.сен;689.0;;;19;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
01.05.2018 20:00;19.янв;687.0;;;16;Штиль, безветрие;0;;;100%.; ;;;;24.0;;;;;;50.0;;Осадков нет;12;;;;
02.05.2018 2:00;02.янв;688.0;;;84;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
02.05.2018 8:00;0.7;688.0;;;83;Штиль, безветрие;0;;;100%.; ;;;-1.7;;;;;;;50.0;;Осадков нет;12;;;;
02.05.2018 14:00;08.июл;693.0;;;81;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
02.05.2018 20:00;09.июл;694.0;;;54;Штиль, безветрие;0;;;70 – 80%.; ;;;;11.0;;;;;;50.0;;0.5;12;;;;
03.05.2018 2:00;-3.3;695.0;;;83;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
03.05.2018 8:00;-1.2;690.0;;;94;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-3.9;;;;;;;50.0;;Осадков нет;12;;;;
03.05.2018 14:00;03.янв;686.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;10.0;;;;;;;
03.05.2018 20:00;0.2;691.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;05.мар;;;;;;10.0;;6.0;12;;;;
04.05.2018 2:00;-2.7;695.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
04.05.2018 8:00;-5.3;695.0;;;95;Штиль, безветрие;0;;;Облаков нет.;Состояние неба в общем не изменилось. ;;;-8.8;;;;;;;50.0;;1.0;12;;;;
04.05.2018 14:00;05.апр;694.0;;;59;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;;;;;;;50.0;;;;;;;
04.05.2018 20:00;0.5;694.0;;;90;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;7.0;;;;;;10.0;;2.0;12;;;;
05.05.2018 2:00;-2.1;692.0;;;98;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;;;;;;;;
05.05.2018 8:00;-0.3;688.0;;;96;Штиль, безветрие;0;;;100%.;Ливневый снег или ливневый дождь и снег. ;;;-2.6;;;;;;;50.0;;3.0;12;;;;
05.05.2018 14:00;8.0;683.0;;;46;Ветер, дующий с юга;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
05.05.2018 20:00;09.янв;681.0;;;47;Ветер, дующий с юго-востока;2;;;100%.; ;;;;12.апр;;;;;;50.0;;Осадков нет;12;;;;
06.05.2018 2:00;03.апр;679.0;;;100;Ветер, дующий с юго-востока;2;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
06.05.2018 8:00;02.июн;682.0;;;100;Штиль, безветрие;0;;;70 – 80%.;Состояние неба в общем не изменилось. ;;;02.апр;;;;;;;50.0;;2.0;12;;;;
06.05.2018 14:00;06.янв;686.0;;;54;Ветер, дующий с севера;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
06.05.2018 20:00;04.авг;688.0;;;55;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;07.апр;;;;;;50.0;;Осадков нет;12;;;;
07.05.2018 2:00;01.янв;690.0;;;;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
07.05.2018 8:00;01.мар;692.0;;;76;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-2.5;;;;;;;4.0;;5.0;12;;;;
07.05.2018 14:00;1.0;693.0;;;77;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;4.0;;;;;;;
07.05.2018 20:00;02.фев;693.0;;;58;Ветер, дующий с запада;2;;;60%.;Состояние неба в общем не изменилось. ;;;;04.мар;;;;;;50.0;;2.0;12;;;;
08.05.2018 2:00;-5.4;695.0;;;83;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
08.05.2018 8:00;-5.2;695.0;;;85;Штиль, безветрие;0;;;20–30%.; ;;;-9.5;;;;;;;50.0;;Осадков нет;12;;;;
08.05.2018 14:00;11.июл;692.0;;;29;Ветер, дующий с юго-востока;2;;;40%.; ;;;;;;;;;;50.0;;;;;;;
08.05.2018 20:00;10.сен;690.0;;;26;Штиль, безветрие;0;;;100%.; ;;;;13.янв;;;;;;50.0;;Осадков нет;12;;;;
09.05.2018 2:00;-1.6;690.0;;;78;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
09.05.2018 8:00;-1.7;690.0;;;84;Штиль, безветрие;0;;;100%.; ;;;-3.2;;;;;;;50.0;;Осадков нет;12;;;;
09.05.2018 14:00;12.июл;690.0;;;38;Ветер, дующий с запада;2;;;90  или более, но не 100%; ;;;;;;;;;;50.0;;;;;;;
09.05.2018 20:00;08.авг;691.0;;;63;Штиль, безветрие;0;;;100%.; ;;;;14.апр;;;;;;50.0;;Осадков нет;12;;;;
10.05.2018 2:00;02.сен;694.0;;;84;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;;;;;;;;;;;;;;
10.05.2018 8:00;01.сен;691.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;01.июн;;;;;;;10.0;;0.5;12;;;;
10.05.2018 14:00;03.фев;692.0;;;84;Ветер, дующий с юго-запада;2;;;100%.;Состояние неба в общем не изменилось. ;;;0.3;;;;;;;50.0;;;;;;;
10.05.2018 20:00;-0.2;695.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;4.0;;;;;;10.0;;4.0;12;;;;
11.05.2018 2:00;-2.4;697.0;;;93;Штиль, безветрие;0;;;70 – 80%.;Состояние неба в общем не изменилось. ;;;;;;;;;;;;;;;;;
11.05.2018 8:00;-5.0;697.0;;;100;Штиль, безветрие;0;;;60%.;Туман или ледяной туман, небо видно, без заметного изменения интенсивности в течение последнего часа. ;;;-5.8;;;;;;;0.5;;Следы осадков;12;;;;
11.05.2018 14:00;06.апр;693.0;;;62;Ветер, дующий с северо-востока;2;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
11.05.2018 20:00;9.0;689.0;;;30;Ветер, дующий с востока;2;;;100%.; ;;;;10.май;;;;;;50.0;;Осадков нет;12;;;;
12.05.2018 2:00;01.фев;684.0;;;63;Штиль, безветрие;0;;;20–30%.; ;;;;;;;;;;;;;;;;;
12.05.2018 8:00;0.4;681.0;;;82;Штиль, безветрие;0;;;100%.; ;;;-1.6;;;;;;;50.0;;Осадков нет;12;;;;
12.05.2018 14:00;15.авг;677.0;;;26;Ветер, дующий с юго-запада;2;;;100%.; ;;;;;;;;;;;;;;;;;
12.05.2018 20:00;10.фев;677.0;;;53;Ветер, дующий с севера;2;;;90  или более, но не 100%; ;;;;16.июл;;;;;;50.0;;Осадков нет;12;;;;
13.05.2018 2:00;04.июн;678.0;;;99;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
13.05.2018 8:00;05.апр;679.0;;;95;Штиль, безветрие;0;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;04.янв;;;;;;;50.0;;1.0;12;;;;
13.05.2018 14:00;10.0;681.0;;;41;Ветер, дующий с севера;4;;;70 – 80%.; ;;;;;;;;;;50.0;;;;;;;
13.05.2018 20:00;07.май;683.0;;;34;Ветер, дующий с северо-запада;4;;;100%.; ;;;;13.май;;;;;;50.0;;Осадков нет;12;;;;
14.05.2018 2:00;-0.6;686.0;;;77;Штиль, безветрие;0;;;70 – 80%.; ;;;;;;;;;;;;;;;;;
14.05.2018 8:00;-0.3;686.0;;;91;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-4.2;;;;;;;50.0;;Осадков нет;12;;;;
14.05.2018 14:00;10.сен;684.0;;;35;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
14.05.2018 20:00;12.июн;683.0;;;32;Штиль, безветрие;0;;;70 – 80%.; ;;;;15.янв;;;;;;50.0;;Осадков нет;12;;;;
15.05.2018 2:00;02.фев;684.0;;;78;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
15.05.2018 8:00;02.мар;689.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;01.сен;;;;;;;10.0;;0.5;12;;;;
15.05.2018 14:00;10.янв;688.0;;;55;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
15.05.2018 20:00;12.фев;687.0;;;65;Штиль, безветрие;0;;;100%.; ;;;;13.авг;;;;;;50.0;;Следы осадков;12;;;;
16.05.2018 2:00;03.авг;687.0;;;73;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
16.05.2018 8:00;-1.7;686.0;;;96;Штиль, безветрие;0;;;70 – 80%.;Облака в целом образовывались или развивались. ;;;-4.4;;;;;;;50.0;;Осадков нет;12;;;;
16.05.2018 14:00;05.фев;689.0;;;76;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
16.05.2018 20:00;05.апр;689.0;;;51;Штиль, безветрие;0;;;100%.; ;;;;10.июн;;;;;;50.0;;0.3;12;;;;
17.05.2018 2:00;-2.4;691.0;;;80;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;50.0;;;;;;;
17.05.2018 8:00;-0.6;688.0;;;86;Штиль, безветрие;0;;;100%.; ;;;-4.4;;;;;;;50.0;;Осадков нет;12;;;;
17.05.2018 14:00;13.янв;685.0;;;40;Штиль, безветрие;0;;;50%.; ;;;;;;;;;;50.0;;;;;;;
17.05.2018 20:00;13.апр;689.0;;;44;Штиль, безветрие;0;;;100%.; ;;;;13.апр;;;;;;50.0;;Осадков нет;12;;;;
18.05.2018 2:00;02.авг;688.7;752.0;;93;Штиль, безветрие;0;;;100%.; ;;;;;Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.;100%.;600-1000;;;;01.авг;;;;;;
18.05.2018 8:00;01.янв;690.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;0.2;;;;;;;10.0;;3.0;12;;;;
18.05.2018 14:00;02.апр;691.0;;;93;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
18.05.2018 20:00;01.июн;692.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;03.сен;;;;;;50.0;;Следы осадков;12;;;;
19.05.2018 2:00;-2.7;692.0;;;97;Штиль, безветрие;0;;;100%.;Ливневый снег или ливневый дождь и снег. ;;;;;;;;;;;;;;;;;
19.05.2018 8:00;-0.9;691.0;;;92;Штиль, безветрие;0;;;100%.; ;;;-4.9;;;;;;;50.0;;3.0;12;;;;
19.05.2018 14:00;12.апр;687.0;;;33;Ветер, дующий с востока;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
19.05.2018 20:00;11.июл;684.0;;;37;Ветер, дующий с востока;2;;;100%.; ;;;;14.авг;;;;;;50.0;;Осадков нет;12;;;;
20.05.2018 2:00;0.2;690.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
20.05.2018 8:00;-1.4;692.0;;;94;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;-2.3;;;;;;;50.0;;5.0;12;;;;
20.05.2018 14:00;04.апр;694.0;;;52;Ветер, дующий с запада;4;;;90  или более, но не 100%; ;;;;;;;;;;50.0;;;;;;;
20.05.2018 20:00;03.авг;695.0;;;51;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;04.авг;;;;;;50.0;;0.3;12;;;;
21.05.2018 2:00;-2.8;697.0;;;84;Штиль, безветрие;0;;;70 – 80%.; ;;;;;;;;;;;;;;;;;
21.05.2018 8:00;-1.3;696.0;;;99;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-3.1;;;;;;;10.0;;1.0;12;;;;
21.05.2018 14:00;02.янв;696.0;;;98;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;10.0;;;;;;;
21.05.2018 20:00;06.май;694.0;;;55;Штиль, безветрие;0;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;7.0;;;;;;50.0;;3.0;12;;;;
22.05.2018 2:00;-1.6;693.0;;;98;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
22.05.2018 8:00;0.6;689.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ;;;-2.9;;;;;;;2.0;;2.0;12;;;;
22.05.2018 14:00;06.апр;684.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и). ;;;;;;;;;;50.0;;;;;;;
22.05.2018 20:00;13.0;684.0;;;55;Ветер, дующий с северо-запада;2;;;100%.;Состояние неба в общем не изменилось. ;;;;14.янв;;;;;;50.0;;4.0;12;;;;
23.05.2018 2:00;05.апр;681.0;;;97;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
23.05.2018 8:00;07.фев;679.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;04.сен;;;;;;;50.0;;0.4;12;;;;
23.05.2018 14:00;11.май;679.0;;;70;Ветер, дующий с севера;2;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
23.05.2018 20:00;11.янв;679.0;;;65;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;14.май;;;;;;50.0;;Следы осадков;12;;;;
24.05.2018 2:00;05.май;678.0;;;97;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
24.05.2018 8:00;5.0;683.0;;;99;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и). ;;;04.май;;;;;;;50.0;;4.0;12;;;;
24.05.2018 14:00;06.июл;686.0;;;72;Ветер, дующий с севера;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
24.05.2018 20:00;04.авг;689.0;;;84;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;08.июн;;;;;;50.0;;0.9;12;;;;
25.05.2018 2:00;02.июн;691.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
25.05.2018 8:00;01.апр;693.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;1.0;;;;;;;4.0;;3.0;12;;;;
25.05.2018 14:00;05.фев;696.0;;;58;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
25.05.2018 20:00;05.май;694.0;;;58;Штиль, безветрие;0;;;100%.; ;;;;08.июл;;;;;;50.0;;Осадков нет;12;;;;
26.05.2018 2:00;-2.2;693.0;;;100;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;;;;;;;;
26.05.2018 8:00;-2.0;692.0;;;100;Штиль, безветрие;0;;;90  или более, но не 100%;Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ;;;-3.7;;;;;;;0.2;;Осадков нет;12;;;;
